DATE,PRODUCT_ID,SELLING_PRICE,COST_PRICE,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND
2020-01-02,61,172.69654890,144.183804900,175.14743550,184267.2177000,0,1173,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Thursday,January,Winter,0,0
2020-01-02,62,44.93771019,35.902490380,48.37817721,106187.8092000,0,362,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Thursday,January,Winter,0,0
2020-01-02,63,208.28638640,137.844616600,228.39278060,1003940.3820000,0,754,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Thursday,January,Winter,0,0
2020-01-02,64,166.24590940,72.838917300,167.06129850,135490.4162000,0,201,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Thursday,January,Winter,0,0
2020-01-02,65,342.19552290,273.604664900,313.37835660,125585.7569000,0,194,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Thursday,January,Winter,0,0
2020-01-02,66,306.11031900,141.354628200,295.97574210,548549.6916000,0,798,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Thursday,January,Winter,0,0
2020-01-02,67,184.83650450,100.025883300,180.38637730,108499.0281000,0,580,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Thursday,January,Winter,0,0
2020-01-02,68,121.72043890,64.942634180,113.89925800,517677.0268000,0,60,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Thursday,January,Winter,0,0
2020-01-02,69,517.63218360,350.998995900,479.70975730,1852087.9530000,0,154,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Thursday,January,Winter,0,0
2020-01-02,70,236.20611610,103.448476900,241.23906450,31415.4134400,0,813,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Thursday,January,Winter,0,0
2020-01-02,71,344.18872680,191.907305400,358.01761660,1027059.1610000,0,543,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Thursday,January,Winter,0,0
2020-01-02,72,79.75160561,41.160277060,72.05659095,42268.3509700,0,119,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Thursday,January,Winter,0,0
2020-01-02,73,248.63719710,176.017217700,261.72756380,444066.0339000,0,162,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Thursday,January,Winter,0,0
2020-01-02,74,24.41372088,7.620763905,22.23362482,11474.4488200,0,188,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Thursday,January,Winter,0,0
2020-01-02,75,252.48096580,116.349612000,237.31888430,113616.4346000,0,388,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Thursday,January,Winter,0,0
2020-01-02,76,500.82455690,170.527267800,530.15052810,147743.2443000,0,1145,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Thursday,January,Winter,0,0
2020-01-02,77,201.63353210,131.060789600,182.76812640,29438.4956900,0,148,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Thursday,January,Winter,0,0
2020-01-02,78,28.88821270,16.488105730,28.20385400,117748.3550000,0,156,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Thursday,January,Winter,0,0
2020-01-02,79,25.85463604,19.155830690,26.16667017,14220.0498200,0,469,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Thursday,January,Winter,0,0
2020-01-02,80,193.05542060,107.759192400,190.68904970,860834.1204000,0,230,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Thursday,January,Winter,0,0
2020-01-02,81,89.98363070,66.169713880,94.05729899,34553.7141900,0,77,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Thursday,January,Winter,0,0
2020-01-02,82,21.55459560,16.214549030,22.70879976,25175.7676600,0,1118,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Thursday,January,Winter,0,0
2020-01-02,83,391.56321310,190.265086700,363.73279930,1715438.4370000,0,172,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Thursday,January,Winter,0,0
2020-01-02,84,232.84721490,107.073838300,239.76819940,307591.1708000,0,1061,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Thursday,January,Winter,0,0
2020-01-02,85,157.53090690,74.478532140,159.30376430,529146.3164000,0,970,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Thursday,January,Winter,0,0
2020-01-02,86,443.28918030,278.973969800,462.70642600,1356464.8920000,0,878,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Thursday,January,Winter,0,0
2020-01-02,87,67.43431074,57.146266520,63.33306242,204730.5674000,0,714,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Thursday,January,Winter,0,0
2020-01-02,88,480.43450790,173.468137000,484.00114870,578443.1475000,0,614,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Thursday,January,Winter,0,0
2020-01-02,89,166.72601050,85.897556650,150.57232430,125711.4119000,0,353,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Thursday,January,Winter,0,0
2020-01-02,90,454.29547620,409.510384300,424.62247980,310738.1057000,0,136,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Thursday,January,Winter,0,0
2020-01-02,91,309.31223920,259.899590000,296.53656710,541296.4185000,0,362,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Thursday,January,Winter,0,0
2020-01-02,92,400.87186190,154.419420100,426.54018320,438954.6888000,0,301,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Thursday,January,Winter,0,0
2020-01-02,93,498.97623350,348.751054800,498.77608610,856243.2167000,0,493,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Thursday,January,Winter,0,0
2020-01-02,94,158.22784700,84.624390900,159.97287360,222784.8085000,0,587,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Thursday,January,Winter,0,0
2020-01-02,95,471.60018230,215.472031700,435.54089270,460281.7779000,0,107,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Thursday,January,Winter,0,0
2020-01-02,96,196.80763260,160.670820700,193.06272860,311152.8671000,0,666,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Thursday,January,Winter,0,0
2020-01-02,97,193.01103420,131.394750400,196.35561760,116192.6426000,0,1314,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Thursday,January,Winter,0,0
2020-01-02,98,183.98291500,125.321779800,194.95805950,629773.5181000,0,73,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Thursday,January,Winter,0,0
2020-01-02,99,262.48621960,230.166635400,288.13618410,592168.9115000,0,143,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Thursday,January,Winter,0,0
2020-01-02,100,88.87301277,62.760925380,84.48787910,444187.3178000,0,41,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Thursday,January,Winter,0,0
2020-01-03,1,369.24825820,165.331235700,339.08505210,850009.4903000,0,107,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Friday,January,Winter,0,0
2020-01-03,2,43.74820471,29.191920420,48.01555818,53460.3061600,0,230,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Friday,January,Winter,0,0
2020-01-03,3,47.86812836,24.045492910,51.57800907,11009.6695200,0,539,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Friday,January,Winter,0,0
2020-01-03,4,184.68289070,125.182700200,203.04004970,102683.6872000,0,856,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Friday,January,Winter,0,0
2020-01-03,5,455.19973990,339.251342000,418.79026690,1264089.6780000,0,679,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Friday,January,Winter,0,0
2020-01-03,6,328.76312550,239.403134700,336.38532180,539500.2890000,0,437,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Friday,January,Winter,0,0
2020-01-03,7,330.80191470,199.361763800,304.83938110,625877.2227000,0,504,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Friday,January,Winter,0,0
2020-01-03,8,193.98043980,67.843428230,177.58898490,479131.6863000,0,385,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Friday,January,Winter,0,0
2020-01-03,9,291.91443280,130.909109000,304.20787120,62469.6886200,0,1115,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Friday,January,Winter,0,0
2020-01-03,10,14.94795197,9.529573005,15.78015751,8460.5408120,0,536,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Friday,January,Winter,0,0
2020-01-03,11,314.74765350,277.861384600,335.03664780,1242623.7360000,0,74,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Friday,January,Winter,0,0
2020-01-03,12,470.65155010,291.704157500,478.63296640,1760236.7980000,0,1043,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Friday,January,Winter,0,0
2020-01-03,13,305.06525530,161.925639800,313.37031470,1125995.8570000,0,1230,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Friday,January,Winter,0,0
2020-01-03,14,423.66461790,191.613418500,446.47419450,999848.4982000,0,153,Cereals,Granola,DayStart,DayStart Crunchy Bites,Friday,January,Winter,0,0
2020-01-03,15,356.32278850,188.340245700,344.99435700,736162.8811000,0,483,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Friday,January,Winter,0,0
2020-01-03,16,66.76223135,32.692624900,71.98477463,160830.2153000,0,990,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Friday,January,Winter,0,0
2020-01-03,17,468.34932240,242.001836100,473.09662310,513310.8573000,0,1243,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Friday,January,Winter,0,0
2020-01-03,18,43.37684395,35.695965660,42.35485766,180794.6856000,0,242,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Friday,January,Winter,0,0
2020-01-03,19,274.40640350,196.384428200,260.45457320,979905.2667000,0,630,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Friday,January,Winter,0,0
2020-01-03,20,82.64873869,54.000161240,83.66602027,104385.3570000,0,960,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Friday,January,Winter,0,0
2020-01-03,21,15.61357096,8.145152480,15.70512715,11554.0425100,0,1339,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Friday,January,Winter,0,0
2020-01-03,22,223.77994660,180.876962200,204.59168820,176114.8180000,0,37,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Friday,January,Winter,0,0
2020-01-03,23,151.68157150,113.794019300,154.80515430,674679.6302000,0,372,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Friday,January,Winter,0,0
2020-01-03,24,251.87038860,184.260549600,264.63750660,21157.1126400,0,149,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Friday,January,Winter,0,0
2020-01-03,25,289.92479910,197.156301300,293.66118500,364145.5477000,0,682,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Friday,January,Winter,0,0
2020-01-03,26,31.27714323,16.616304480,29.93129884,47478.7034200,0,285,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Friday,January,Winter,0,0
2020-01-03,27,68.95081222,35.122528020,62.59185646,282974.1333000,0,30,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Friday,January,Winter,0,0
2020-01-03,28,289.67359930,242.696522500,273.68670900,501714.6739000,0,149,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Friday,January,Winter,0,0
2020-01-03,29,172.75535440,100.900470000,174.34978200,209725.0002000,0,757,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Friday,January,Winter,0,0
2020-01-03,30,358.59403420,187.231368100,332.57206510,221611.1131000,0,128,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Friday,January,Winter,0,0
2020-01-03,31,327.72905370,259.567879100,298.31610140,1113623.3240000,0,544,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Friday,January,Winter,0,0
2020-01-03,32,405.39813080,196.602208800,410.63033000,1636592.2540000,0,522,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Friday,January,Winter,0,0
2020-01-03,33,352.14865220,202.050843800,362.29001420,487373.7346000,0,691,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Friday,January,Winter,0,0
2020-01-03,34,229.62732570,104.130459700,236.21519120,124917.2652000,0,632,Meat,Beef,FreshFare,FreshFare Premium Ribs,Friday,January,Winter,0,0
2020-01-03,35,352.11821700,143.813653100,366.36773880,814097.3177000,0,73,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,January,Winter,0,0
2020-01-03,36,143.37233330,149.327677600,149.02927660,387105.3000000,0,861,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Friday,January,Winter,0,0
2020-01-03,37,153.79314990,85.146496770,165.06150540,163943.4978000,0,231,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Friday,January,Winter,0,0
2020-01-03,38,410.59868600,272.394839900,399.95296690,188875.3956000,0,303,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Friday,January,Winter,0,0
2020-01-03,39,239.70378420,132.479405100,245.10824730,333427.9639000,0,888,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Friday,January,Winter,0,0
2020-01-03,40,390.43797900,240.269117700,399.71302950,828509.3915000,0,776,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Friday,January,Winter,0,0
2020-01-03,41,416.45356990,285.664717200,450.49756670,1098604.5170000,0,717,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Friday,January,Winter,0,0
2020-01-03,42,434.41939840,450.724822200,429.30680890,1704227.3000000,0,250,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Friday,January,Winter,0,0
2020-01-03,43,449.67501290,185.274893700,444.28605450,1943945.0810000,0,788,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Friday,January,Winter,0,0
2020-01-03,44,219.08894880,166.877985600,228.75769720,995102.0056000,0,434,Meat,Fish,FreshFare,FreshFare Premium Snack,Friday,January,Winter,0,0
2020-01-03,45,172.94562460,92.848500350,167.89995920,137664.7172000,0,314,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Friday,January,Winter,0,0
2020-01-03,46,295.53011520,219.116306800,299.01399660,135943.8530000,0,808,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Friday,January,Winter,0,0
2020-01-03,47,200.86429850,127.723218100,213.37336150,49010.8888400,0,346,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Friday,January,Winter,0,0
2020-01-03,48,297.86652520,169.100391800,310.05439950,1260869.0010000,0,546,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Friday,January,Winter,0,0
2020-01-03,49,353.27926030,179.580329600,324.25655720,1327623.4600000,0,802,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Friday,January,Winter,0,0
2020-01-03,50,351.40491070,189.230277000,363.73569180,719677.2571000,0,190,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Friday,January,Winter,0,0
2020-01-03,51,202.95856450,104.890244300,190.42155930,150595.2549000,0,622,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Friday,January,Winter,0,0
2020-01-03,52,94.84654279,50.231174240,98.11375687,379670.7108000,0,879,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Friday,January,Winter,0,0
2020-01-03,53,215.46539270,110.211587900,214.77128560,786448.6832000,0,425,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Friday,January,Winter,0,0
2020-01-03,54,82.16628717,38.199781790,77.46731697,287582.0051000,0,357,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Friday,January,Winter,0,0
2020-01-03,55,438.04849680,302.037882600,413.32693680,604068.8770000,0,437,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Friday,January,Winter,0,0
2020-01-03,56,177.17052830,130.162345200,166.21121740,266818.8157000,0,313,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Friday,January,Winter,0,0
2020-01-03,57,89.82531805,46.693092160,86.06751026,110305.4906000,0,309,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Friday,January,Winter,0,0
2020-01-03,58,22.87598645,10.138721390,24.79791244,32529.6527300,0,875,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Friday,January,Winter,0,0
2020-01-03,59,313.65824610,215.773445000,312.63795770,672483.2797000,0,526,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Friday,January,Winter,0,0
2020-01-03,60,330.55443620,290.738483100,336.75447240,452859.5776000,0,133,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Friday,January,Winter,0,0
2020-01-03,61,176.41405860,144.472254500,172.67948310,435213.4825000,0,702,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Friday,January,Winter,0,0
2020-01-03,62,45.32132799,31.710032730,45.75914881,81940.9610000,0,358,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Friday,January,Winter,0,0
2020-01-03,63,202.96411640,132.263078100,188.32810900,138624.4915000,0,493,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Friday,January,Winter,0,0
2020-01-03,64,166.79079810,72.513500810,167.53113740,47702.1682700,0,188,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Friday,January,Winter,0,0
2020-01-03,65,341.99795700,267.262270300,357.33153910,647744.1306000,0,282,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Friday,January,Winter,0,0
2020-01-03,66,302.01240860,176.468928900,307.75666240,208690.5744000,0,1279,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Friday,January,Winter,0,0
2020-01-03,67,189.30294520,79.075849190,172.04724100,161286.1093000,0,609,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Friday,January,Winter,0,0
2020-01-03,68,117.34803390,59.035228840,113.47902130,294660.9131000,0,61,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Friday,January,Winter,0,0
2020-01-03,69,512.55384630,427.995610400,498.80456450,1023057.4770000,0,151,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Friday,January,Winter,0,0
2020-01-03,70,240.92462170,108.398818700,258.26830840,138772.5821000,0,825,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,January,Winter,0,0
2020-01-03,71,355.13538940,188.250378700,372.93767260,1654575.7790000,0,627,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Friday,January,Winter,0,0
2020-01-03,72,79.99431027,37.438211270,81.26075575,98393.0016400,0,186,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Friday,January,Winter,0,0
2020-01-03,73,240.13937080,202.009210700,216.50321140,1103920.6880000,0,88,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,January,Winter,0,0
2020-01-03,74,23.40509551,11.250237400,24.76222436,42269.6024900,0,298,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Friday,January,Winter,0,0
2020-01-03,75,269.86837570,95.894002670,249.28337100,316825.4731000,0,423,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Friday,January,Winter,0,0
2020-01-03,76,491.28853790,224.023295800,500.12328100,2432369.5510000,0,1351,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Friday,January,Winter,0,0
2020-01-03,77,203.24353400,118.415460300,187.75879480,314620.9907000,0,158,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Friday,January,Winter,0,0
2020-01-03,78,29.50184860,16.289168400,31.99300027,53604.8589000,0,248,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Friday,January,Winter,0,0
2020-01-03,79,25.33869218,19.203995390,23.81473486,42873.0671700,0,251,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Friday,January,Winter,0,0
2020-01-03,80,194.45649880,99.630402440,209.73685170,904611.6325000,0,377,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Friday,January,Winter,0,0
2020-01-03,81,88.77431008,53.835910570,87.50928254,5148.9099840,0,48,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Friday,January,Winter,0,0
2020-01-03,82,20.91037328,16.469087320,21.52807255,76636.5180800,0,1242,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Friday,January,Winter,0,0
2020-01-03,83,399.07950900,215.379561200,363.97552880,1709257.5370000,0,170,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Friday,January,Winter,0,0
2020-01-03,84,244.08605370,104.363017000,253.71394940,196001.1012000,0,948,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Friday,January,Winter,0,0
2020-01-03,85,155.30309720,68.747773640,144.68411620,200962.2078000,0,554,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Friday,January,Winter,0,0
2020-01-03,86,453.37601440,262.495166100,495.78612500,1075861.2820000,0,931,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Friday,January,Winter,0,0
2020-01-03,87,67.33710076,55.836334870,70.29793318,7609.0923860,0,1380,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Friday,January,Winter,0,0
2020-01-03,88,466.54834890,194.665670600,445.05886330,193151.0165000,0,358,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Friday,January,Winter,0,0
2020-01-03,89,164.22801620,95.175284020,177.82632480,237802.1675000,0,549,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Friday,January,Winter,0,0
2020-01-03,90,441.33175720,397.017601900,403.79663880,1088765.4450000,0,144,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Friday,January,Winter,0,0
2020-01-03,91,315.25437900,295.665396200,293.19542440,114752.5939000,0,434,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Friday,January,Winter,0,0
